chr,bin_index,bin_start,bin_end,CTCF,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K9ac,H4K20me1,gc_content,mfe_kcal,tm_celsius,Normalized efficacy
chr21,405,81001,81200,0,0,0,0,0,0,0,0,0,,,,
chr21,406,81201,81400,0,0,0,0,0,0,0,0,0,,,,
chr21,407,81401,81600,0,0,0,0,0,0,0,0,0,,,,
chr21,408,81601,81800,0,0,0,0,0,0,0,0,0,,,,
chr21,409,81801,82000,0,0,0,0,0,0,0,0,0,,,,
chr21,410,82001,82200,0,0,0,0,0,0,0,0,0,,,,
chr21,411,82201,82400,0,0,0,0,0,0,0,0,0,,,,
chr21,412,82401,82600,0,0,0,0,0,0,0,0,0,,,,
chr21,413,82601,82800,0,0,0,0,0,0,0,0,0,,,,
chr21,414,82801,83000,0,0,0,0,0,0,0,0,0,,,,
chr21,415,83001,83200,0,0,0,0,0,0,0,0,0,,,,
chr21,416,83201,83400,0,0,0,0,0,0,0,0,0,,,,
chr21,417,83401,83600,0,0,0,0,0,0,0,0,0,,,,
chr21,418,83601,83800,0,0,0,0,0,0,0,0,0,,,,
chr21,419,83801,84000,0,0,0,0,0,0,0,0,0,,,,
chr21,420,84001,84200,0,0,0,0,0,0,0,0,0,,,,
chr21,421,84201,84400,0,0,0,0,0,0,0,0,0,,,,
chr21,422,84401,84600,0,0,0,0,0,0,0,0,0,,,,
chr21,423,84601,84800,0,0,0,0,0,0,0,0,0,,,,
chr21,424,84801,85000,0,0,0,0,0,0,0,0,0,,,,
chr21,425,85001,85200,0,0,0,0,0,0,0,0,0,,,,
chr21,426,85201,85400,0,0,0,0,0,0,0,0,0,,,,
chr21,427,85401,85600,0,0,0,0,0,0,0,0,0,,,,
chr21,428,85601,85800,0,0,0,0,0,0,0,0,0,,,,
chr21,429,85801,86000,0,0,0,0,0,0,0,0,0,,,,
chr21,430,86001,86200,0,0,0,0,0,0,0,0,0,,,,
chr21,431,86201,86400,0,0,0,0,0,0,0,0,0,,,,
chr21,432,86401,86600,0,0,0,0,0,0,0,0,0,,,,
chr21,433,86601,86800,0,0,0,0,0,0,0,0,0,,,,
chr21,434,86801,87000,0,0,0,0,0,0,0,0,0,,,,
chr21,435,87001,87200,0,0,0,0,0,0,0,0,0,,,,
chr21,436,87201,87400,0,0,0,0,0,0,0,0,0,,,,
chr21,437,87401,87600,0,0,0,0,0,0,0,0,0,,,,
chr21,438,87601,87800,0,0,0,0,0,0,0,0,0,,,,
chr21,439,87801,88000,0,0,0,0,0,0,0,0,0,,,,
chr21,440,88001,88200,0,0,0,0,0,0,0,0,0,,,,
chr21,441,88201,88400,0,0,0,0,0,0,0,0,0,,,,
chr21,442,88401,88600,0,0,0,0,0,0,0,0,0,,,,
chr21,443,88601,88800,0,0,0,0,0,0,0,0,0,,,,
chr21,444,88801,89000,0,0,0,0,0,0,0,0,0,,,,
chr21,445,89001,89200,0,0,0,0,0,0,0,0,0,,,,
chr21,446,89201,89400,0,0,0,0,0,0,0,0,0,,,,
chr21,447,89401,89600,0,0,0,0,0,0,0,0,0,,,,
chr21,448,89601,89800,0,0,0,0,0,0,0,0,0,,,,
chr21,449,89801,90000,0,0,0,0,0,0,0,0,0,,,,
chr21,450,90001,90200,0,0,0,0,0,0,0,0,0,,,,
chr21,451,90201,90400,0,0,0,0,0,0,0,0,0,,,,
chr21,452,90401,90600,0,0,0,0,0,0,0,0,0,,,,
chr21,453,90601,90800,0,0,0,0,0,0,0,0,0,,,,
chr21,454,90801,91000,0,0,0,0,0,0,0,0,0,,,,
chr21,455,91001,91200,0,0,0,0,0,0,0,0,0,,,,
chr21,456,91201,91400,0,0,0,0,0,0,0,0,0,,,,
chr21,457,91401,91600,0,0,0,0,0,0,0,0,0,,,,
chr21,458,91601,91800,0,0,0,0,0,0,0,0,0,,,,
chr21,459,91801,92000,0,0,0,0,0,0,0,0,0,,,,
chr21,460,92001,92200,0,0,0,0,0,0,0,0,0,,,,
chr21,461,92201,92400,0,0,0,0,0,0,0,0,0,,,,
chr21,462,92401,92600,0,0,0,0,0,0,0,0,0,,,,
chr21,463,92601,92800,0,0,0,0,0,0,0,0,0,,,,
chr21,464,92801,93000,0,0,0,0,0,0,0,0,0,,,,
chr21,465,93001,93200,0,0,0,0,0,0,0,0,0,,,,
chr21,466,93201,93400,0,0,0,0,0,0,0,0,0,,,,
chr21,467,93401,93600,0,0,0,0,0,0,0,0,0,,,,
chr21,468,93601,93800,0,0,0,0,0,0,0,0,0,,,,
chr21,469,93801,94000,0,0,0,0,0,0,0,0,0,,,,
chr21,470,94001,94200,0,0,0,0,0,0,0,0,0,,,,
chr21,471,94201,94400,0,0,0,0,0,0,0,0,0,,,,
chr21,472,94401,94600,0,0,0,0,0,0,0,0,0,,,,
chr21,473,94601,94800,0,0,0,0,0,0,0,0,0,,,,
chr21,474,94801,95000,0,0,0,0,0,0,0,0,0,,,,
chr21,475,95001,95200,0,0,0,0,0,0,0,0,0,,,,
chr21,476,95201,95400,0,0,0,0,0,0,0,0,0,,,,
chr21,477,95401,95600,0,0,0,0,0,0,0,0,0,,,,
chr21,478,95601,95800,0,0,0,0,0,0,0,0,0,,,,
chr21,479,95801,96000,0,0,0,0,0,0,0,0,0,,,,
chr21,480,96001,96200,0,0,0,0,0,0,0,0,0,,,,
chr21,481,96201,96400,0,0,0,0,0,0,0,0,0,,,,
chr21,482,96401,96600,0,0,0,0,0,0,0,0,0,,,,
chr21,483,96601,96800,0,0,0,0,0,0,0,0,0,,,,
chr21,484,96801,97000,0,0,0,0,0,0,0,0,0,,,,
chr21,485,97001,97200,0,0,0,0,0,0,0,0,0,,,,
chr21,486,97201,97400,0,0,0,0,0,0,0,0,0,,,,
chr21,487,97401,97600,0,0,0,0,0,0,0,0,0,,,,
chr21,488,97601,97800,0,0,0,0,0,0,0,0,0,,,,
chr21,489,97801,98000,0,0,0,0,0,0,0,0,0,,,,
chr21,490,98001,98200,0,0,0,0,0,0,0,0,0,,,,
chr21,491,98201,98400,0,0,0,0,0,0,0,0,0,,,,
chr21,492,98401,98600,0,0,0,0,0,0,0,0,0,,,,
chr21,493,98601,98800,0,0,0,0,0,0,0,0,0,,,,
chr21,494,98801,99000,0,0,0,0,0,0,0,0,0,,,,
chr21,495,99001,99200,0,0,0,0,0,0,0,0,0,,,,
chr21,496,99201,99400,0,0,0,0,0,0,0,0,0,,,,
chr21,497,99401,99600,0,0,0,0,0,0,0,0,0,,,,
chr21,498,99601,99800,0,0,0,0,0,0,0,0,0,,,,
chr21,499,99801,100000,0,0,0,0,0,0,0,0,0,,,,
chr21,500,100001,100200,0,0,0,0,0,0,0,0,0,,,,
chr21,501,100201,100400,0,0,0,0,0,0,0,0,0,,,,
chr21,502,100401,100600,0,0,0,0,0,0,0,0,0,,,,
chr21,503,100601,100800,0,0,0,0,0,0,0,0,0,,,,
chr21,504,100801,101000,0,0,0,0,0,0,0,0,0,,,,
chr21,505,101001,101200,0,0,0,0,0,0,0,0,0,,,,
chr21,506,101201,101400,0,0,0,0,0,0,0,0,0,,,,
chr21,507,101401,101600,0,0,0,0,0,0,0,0,0,,,,
chr21,508,101601,101800,0,0,0,0,0,0,0,0,0,,,,
chr21,509,101801,102000,0,0,0,0,0,0,0,0,0,,,,
chr21,510,102001,102200,0,0,0,0,0,0,0,0,0,,,,
chr21,511,102201,102400,0,0,0,0,0,0,0,0,0,,,,
chr21,512,102401,102600,0,0,0,0,0,0,0,0,0,,,,
chr21,513,102601,102800,0,0,0,0,0,0,0,0,0,,,,
chr21,514,102801,103000,0,0,0,0,0,0,0,0,0,,,,
chr21,515,103001,103200,0,0,0,0,0,0,0,0,0,,,,
chr21,516,103201,103400,0,0,0,0,0,0,0,0,0,,,,
chr21,517,103401,103600,0,0,0,0,0,0,0,0,0,,,,
chr21,518,103601,103800,0,0,0,0,0,0,0,0,0,,,,
chr21,519,103801,104000,0,0,0,0,0,0,0,0,0,,,,
chr21,520,104001,104200,0,0,0,0,0,0,0,0,0,,,,
chr21,521,104201,104400,0,0,0,0,0,0,0,0,0,,,,
chr21,522,104401,104600,0,0,0,0,0,0,0,0,0,,,,
chr21,523,104601,104800,0,0,0,0,0,0,0,0,0,,,,
chr21,524,104801,105000,0,0,0,0,0,0,0,0,0,,,,
chr21,525,105001,105200,0,0,0,0,0,0,0,0,0,,,,
chr21,526,105201,105400,0,0,0,0,0,0,0,0,0,,,,
chr21,527,105401,105600,0,0,0,0,0,0,0,0,0,,,,
chr21,528,105601,105800,0,0,0,0,0,0,0,0,0,,,,
chr21,529,105801,106000,0,0,0,0,0,0,0,0,0,,,,
chr21,530,106001,106200,0,0,0,0,0,0,0,0,0,,,,
chr21,531,106201,106400,0,0,0,0,0,0,0,0,0,,,,
chr21,532,106401,106600,0,0,0,0,0,0,0,0,0,,,,
chr21,533,106601,106800,0,0,0,0,0,0,0,0,0,,,,
chr21,534,106801,107000,0,0,0,0,0,0,0,0,0,,,,
chr21,535,107001,107200,0,0,0,0,0,0,0,0,0,,,,
chr21,536,107201,107400,0,0,0,0,0,0,0,0,0,,,,
chr21,537,107401,107600,0,0,0,0,0,0,0,0,0,,,,
chr21,538,107601,107800,0,0,0,0,0,0,0,0,0,,,,
chr21,539,107801,108000,0,0,0,0,0,0,0,0,0,,,,
chr21,540,108001,108200,0,0,0,0,0,0,0,0,0,,,,
chr21,541,108201,108400,0,0,0,0,0,0,0,0,0,,,,
chr21,542,108401,108600,0,0,0,0,0,0,0,0,0,,,,
chr21,543,108601,108800,0,0,0,0,0,0,0,0,0,,,,
chr21,544,108801,109000,0,0,0,0,0,0,0,0,0,,,,
chr21,545,109001,109200,0,0,0,0,0,0,0,0,0,,,,
chr21,546,109201,109400,0,0,0,0,0,0,0,0,0,,,,
chr21,547,109401,109600,0,0,0,0,0,0,0,0,0,,,,
chr21,548,109601,109800,0,0,0,0,0,0,0,0,0,,,,
chr21,549,109801,110000,0,0,0,0,0,0,0,0,0,,,,
chr21,550,110001,110200,0,0,0,0,0,0,0,0,0,,,,
chr21,551,110201,110400,0,0,0,0,0,0,0,0,0,,,,
chr21,552,110401,110600,0,0,0,0,0,0,0,0,0,,,,
chr21,553,110601,110800,0,0,0,0,0,0,0,0,0,,,,
chr21,554,110801,111000,0,0,0,0,0,0,0,0,0,,,,
chr21,555,111001,111200,0,0,0,0,0,0,0,0,0,,,,
chr21,556,111201,111400,0,0,0,0,0,0,0,0,0,,,,
chr21,557,111401,111600,0,0,0,0,0,0,0,0,0,,,,
chr21,558,111601,111800,0,0,0,0,0,0,0,0,0,,,,
chr21,559,111801,112000,0,0,0,0,0,0,0,0,0,,,,
chr21,560,112001,112200,0,0,0,0,0,0,0,0,0,,,,
chr21,561,112201,112400,0,0,0,0,0,0,0,0,0,,,,
chr21,562,112401,112600,0,0,0,0,0,0,0,0,0,,,,
chr21,563,112601,112800,0,0,0,0,0,0,0,0,0,,,,
chr21,564,112801,113000,0,0,0,0,0,0,0,0,0,,,,
chr21,565,113001,113200,0,0,0,0,0,0,0,0,0,,,,
chr21,566,113201,113400,0,0,0,0,0,0,0,0,0,,,,
chr21,567,113401,113600,0,0,0,0,0,0,0,0,0,,,,
chr21,568,113601,113800,0,0,0,0,0,0,0,0,0,,,,
chr21,569,113801,114000,0,0,0,0,0,0,0,0,0,,,,
chr21,570,114001,114200,0,0,0,0,0,0,0,0,0,,,,
chr21,571,114201,114400,0,0,0,0,0,0,0,0,0,,,,
chr21,572,114401,114600,0,0,0,0,0,0,0,0,0,,,,
chr21,573,114601,114800,0,0,0,0,0,0,0,0,0,,,,
chr21,574,114801,115000,0,0,0,0,0,0,0,0,0,,,,
chr21,575,115001,115200,0,0,0,0,0,0,0,0,0,,,,
chr21,576,115201,115400,0,0,0,0,0,0,0,0,0,,,,
chr21,577,115401,115600,0,0,0,0,0,0,0,0,0,,,,
chr21,578,115601,115800,0,0,0,0,0,0,0,0,0,,,,
chr21,579,115801,116000,0,0,0,0,0,0,0,0,0,,,,
chr21,580,116001,116200,0,0,0,0,0,0,0,0,0,,,,
chr21,581,116201,116400,0,0,0,0,0,0,0,0,0,,,,
chr21,582,116401,116600,0,0,0,0,0,0,0,0,0,,,,
chr21,583,116601,116800,0,0,0,0,0,0,0,0,0,,,,
chr21,584,116801,117000,0,0,0,0,0,0,0,0,0,,,,
chr21,585,117001,117200,0,0,0,0,0,0,0,0,0,,,,
chr21,586,117201,117400,0,0,0,0,0,0,0,0,0,,,,
chr21,587,117401,117600,0,0,0,0,0,0,0,0,0,,,,
chr21,588,117601,117800,0,0,0,0,0,0,0,0,0,,,,
chr21,589,117801,118000,0,0,0,0,0,0,0,0,0,,,,
chr21,590,118001,118200,0,0,0,0,0,0,0,0,0,,,,
chr21,591,118201,118400,0,0,0,0,0,0,0,0,0,,,,
chr21,592,118401,118600,0,0,0,0,0,0,0,0,0,,,,
chr21,593,118601,118800,0,0,0,0,0,0,0,0,0,,,,
chr21,594,118801,119000,0,0,0,0,0,0,0,0,0,,,,
chr21,595,119001,119200,0,0,0,0,0,0,0,0,0,,,,
chr21,596,119201,119400,0,0,0,0,0,0,0,0,0,,,,
chr21,597,119401,119600,0,0,0,0,0,0,0,0,0,,,,
chr21,598,119601,119800,0,0,0,0,0,0,0,0,0,,,,
chr21,599,119801,120000,0,0,0,0,0,0,0,0,0,,,,
chr21,600,120001,120200,0,0,0,0,0,0,0,0,0,,,,
chr21,601,120201,120400,0,0,0,0,0,0,0,0,0,,,,
chr21,602,120401,120600,0,0,0,0,0,0,0,0,0,,,,
chr21,603,120601,120800,0,0,0,0,0,0,0,0,0,,,,
chr21,604,120801,121000,0,0,0,0,0,0,0,0,0,,,,
chr21,605,121001,121200,0,0,0,0,0,0,0,0,0,,,,
chr21,606,121201,121400,0,0,0,0,0,0,0,0,0,,,,
chr21,607,121401,121600,0,0,0,0,0,0,0,0,0,,,,
chr21,608,121601,121800,0,0,0,0,0,0,0,0,0,,,,
chr21,609,121801,122000,0,0,0,0,0,0,0,0,0,,,,
chr21,610,122001,122200,0,0,0,0,0,0,0,0,0,,,,
chr21,611,122201,122400,0,0,0,0,0,0,0,0,0,,,,
chr21,612,122401,122600,0,0,0,0,0,0,0,0,0,,,,
chr21,613,122601,122800,0,0,0,0,0,0,0,0,0,,,,
chr21,614,122801,123000,0,0,0,0,0,0,0,0,0,,,,
chr21,615,123001,123200,0,0,0,0,0,0,0,0,0,,,,
chr21,616,123201,123400,0,0,0,0,0,0,0,0,0,,,,
chr21,617,123401,123600,0,0,0,0,0,0,0,0,0,,,,
chr21,618,123601,123800,0,0,0,0,0,0,0,0,0,,,,
chr21,619,123801,124000,0,0,0,0,0,0,0,0,0,,,,
chr21,620,124001,124200,0,0,0,0,0,0,0,0,0,,,,
chr21,621,124201,124400,0,0,0,0,0,0,0,0,0,,,,
chr21,622,124401,124600,0,0,0,0,0,0,0,0,0,,,,
chr21,623,124601,124800,0,0,0,0,0,0,0,0,0,,,,
chr21,624,124801,125000,0,0,0,0,0,0,0,0,0,,,,
chr21,625,125001,125200,0,0,0,0,0,0,0,0,0,,,,
chr21,626,125201,125400,0,0,0,0,0,0,0,0,0,,,,
chr21,627,125401,125600,0,0,0,0,0,0,0,0,0,,,,
chr21,628,125601,125800,0,0,0,0,0,0,0,0,0,,,,
chr21,629,125801,126000,0,0,0,0,0,0,0,0,0,,,,
chr21,630,126001,126200,0,0,0,0,0,0,0,0,0,,,,
chr21,631,126201,126400,0,0,0,0,0,0,0,0,0,,,,
chr21,632,126401,126600,0,0,0,0,0,0,0,0,0,,,,
chr21,633,126601,126800,0,0,0,0,0,0,0,0,0,,,,
chr21,634,126801,127000,0,0,0,0,0,0,0,0,0,,,,
chr21,635,127001,127200,0,0,0,0,0,0,0,0,0,,,,
chr21,636,127201,127400,0,0,0,0,0,0,0,0,0,,,,
chr21,637,127401,127600,0,0,0,0,0,0,0,0,0,,,,
chr21,638,127601,127800,0,0,0,0,0,0,0,0,0,,,,
chr21,639,127801,128000,0,0,0,0,0,0,0,0,0,,,,
chr21,640,128001,128200,0,0,0,0,0,0,0,0,0,,,,
chr21,641,128201,128400,0,0,0,0,0,0,0,0,0,,,,
chr21,642,128401,128600,0,0,0,0,0,0,0,0,0,,,,
chr21,643,128601,128800,0,0,0,0,0,0,0,0,0,,,,
chr21,644,128801,129000,0,0,0,0,0,0,0,0,0,,,,
chr21,645,129001,129200,0,0,0,0,0,0,0,0,0,,,,
chr21,646,129201,129400,0,0,0,0,0,0,0,0,0,,,,
chr21,647,129401,129600,0,0,0,0,0,0,0,0,0,,,,
chr21,648,129601,129800,0,0,0,0,0,0,0,0,0,,,,
chr21,649,129801,130000,0,0,0,0,0,0,0,0,0,,,,
chr21,650,130001,130200,0,0,0,0,0,0,0,0,0,,,,
chr21,651,130201,130400,0,0,0,0,0,0,0,0,0,,,,
chr21,652,130401,130600,0,0,0,0,0,0,0,0,0,,,,
chr21,653,130601,130800,0,0,0,0,0,0,0,0,0,,,,
chr21,654,130801,131000,0,0,0,0,0,0,0,0,0,,,,
chr21,655,131001,131200,0,0,0,0,0,0,0,0,0,,,,
chr21,656,131201,131400,0,0,0,0,0,0,0,0,0,,,,
chr21,657,131401,131600,0,0,0,0,0,0,0,0,0,,,,
chr21,658,131601,131800,0,0,0,0,0,0,0,0,0,,,,
chr21,659,131801,132000,0,0,0,0,0,0,0,0,0,,,,
chr21,660,132001,132200,0,0,0,0,0,0,0,0,0,,,,
chr21,661,132201,132400,0,0,0,0,0,0,0,0,0,,,,
chr21,662,132401,132600,0,0,0,0,0,0,0,0,0,,,,
chr21,663,132601,132800,0,0,0,0,0,0,0,0,0,,,,
chr21,664,132801,133000,0,0,0,0,0,0,0,0,0,,,,
chr21,665,133001,133200,0,0,0,0,0,0,0,0,0,,,,
chr21,666,133201,133400,0,0,0,0,0,0,0,0,0,,,,
chr21,667,133401,133600,0,0,0,0,0,0,0,0,0,,,,
chr21,668,133601,133800,0,0,0,0,0,0,0,0,0,,,,
chr21,669,133801,134000,0,0,0,0,0,0,0,0,0,,,,
chr21,670,134001,134200,0,0,0,0,0,0,0,0,0,,,,
chr21,671,134201,134400,0,0,0,0,0,0,0,0,0,,,,
chr21,672,134401,134600,0,0,0,0,0,0,0,0,0,,,,
chr21,673,134601,134800,0,0,0,0,0,0,0,0,0,,,,
chr21,674,134801,135000,0,0,0,0,0,0,0,0,0,,,,
chr21,675,135001,135200,0,0,0,0,0,0,0,0,0,,,,
chr21,676,135201,135400,0,0,0,0,0,0,0,0,0,,,,
chr21,677,135401,135600,0,0,0,0,0,0,0,0,0,,,,
chr21,678,135601,135800,0,0,0,0,0,0,0,0,0,,,,
chr21,679,135801,136000,0,0,0,0,0,0,0,0,0,,,,
chr21,680,136001,136200,0,0,0,0,0,0,0,0,0,,,,
chr21,681,136201,136400,0,0,0,0,0,0,0,0,0,,,,
chr21,682,136401,136600,0,0,0,0,0,0,0,0,0,,,,
chr21,683,136601,136800,0,0,0,0,0,0,0,0,0,,,,
chr21,684,136801,137000,0,0,0,0,0,0,0,0,0,,,,
chr21,685,137001,137200,0,0,0,0,0,0,0,0,0,,,,
chr21,686,137201,137400,0,0,0,0,0,0,0,0,0,,,,
chr21,687,137401,137600,0,0,0,0,0,0,0,0,0,,,,
chr21,688,137601,137800,0,0,0,0,0,0,0,0,0,,,,
chr21,689,137801,138000,0,0,0,0,0,0,0,0,0,,,,
chr21,690,138001,138200,0,0,0,0,0,0,0,0,0,,,,
chr21,691,138201,138400,0,0,0,0,0,0,0,0,0,,,,
chr21,692,138401,138600,0,0,0,0,0,0,0,0,0,,,,
chr21,693,138601,138800,0,0,0,0,0,0,0,0,0,,,,
chr21,694,138801,139000,0,0,0,0,0,0,0,0,0,,,,
chr21,695,139001,139200,0,0,0,0,0,0,0,0,0,,,,
chr21,696,139201,139400,0,0,0,0,0,0,0,0,0,,,,
chr21,697,139401,139600,0,0,0,0,0,0,0,0,0,,,,
chr21,698,139601,139800,0,0,0,0,0,0,0,0,0,,,,
chr21,699,139801,140000,0,0,0,0,0,0,0,0,0,,,,
chr21,700,140001,140200,0,0,0,0,0,0,0,0,0,,,,
chr21,701,140201,140400,0,0,0,0,0,0,0,0,0,,,,
chr21,702,140401,140600,0,0,0,0,0,0,0,0,0,,,,
chr21,703,140601,140800,0,0,0,0,0,0,0,0,0,,,,
chr21,704,140801,141000,0,0,0,0,0,0,0,0,0,,,,
chr21,705,141001,141200,0,0,0,0,0,0,0,0,0,,,,
chr21,706,141201,141400,0,0,0,0,0,0,0,0,0,,,,
chr21,707,141401,141600,0,0,0,0,0,0,0,0,0,,,,
chr21,708,141601,141800,0,0,0,0,0,0,0,0,0,,,,
chr21,709,141801,142000,0,0,0,0,0,0,0,0,0,,,,
chr21,710,142001,142200,0,0,0,0,0,0,0,0,0,,,,
chr21,711,142201,142400,0,0,0,0,0,0,0,0,0,,,,
chr21,712,142401,142600,0,0,0,0,0,0,0,0,0,,,,
chr21,713,142601,142800,0,0,0,0,0,0,0,0,0,,,,
chr21,714,142801,143000,0,0,0,0,0,0,0,0,0,,,,
chr21,715,143001,143200,0,0,0,0,0,0,0,0,0,,,,
chr21,716,143201,143400,0,0,0,0,0,0,0,0,0,,,,
chr21,717,143401,143600,0,0,0,0,0,0,0,0,0,,,,
chr21,718,143601,143800,0,0,0,0,0,0,0,0,0,,,,
chr21,719,143801,144000,0,0,0,0,0,0,0,0,0,,,,
chr21,720,144001,144200,0,0,0,0,0,0,0,0,0,,,,
chr21,721,144201,144400,0,0,0,0,0,0,0,0,0,,,,
chr21,722,144401,144600,0,0,0,0,0,0,0,0,0,,,,
chr21,723,144601,144800,0,0,0,0,0,0,0,0,0,,,,
chr21,724,144801,145000,0,0,0,0,0,0,0,0,0,,,,
chr21,725,145001,145200,0,0,0,0,0,0,0,0,0,,,,
chr21,726,145201,145400,0,0,0,0,0,0,0,0,0,,,,
chr21,727,145401,145600,0,0,0,0,0,0,0,0,0,,,,
chr21,728,145601,145800,0,0,0,0,0,0,0,0,0,,,,
chr21,729,145801,146000,0,0,0,0,0,0,0,0,0,,,,
chr21,730,146001,146200,0,0,0,0,0,0,0,0,0,,,,
chr21,731,146201,146400,0,0,0,0,0,0,0,0,0,,,,
chr21,732,146401,146600,0,0,0,0,0,0,0,0,0,,,,
chr21,733,146601,146800,0,0,0,0,0,0,0,0,0,,,,
chr21,734,146801,147000,0,0,0,0,0,0,0,0,0,,,,
chr21,735,147001,147200,0,0,0,0,0,0,0,0,0,,,,
chr21,736,147201,147400,0,0,0,0,0,0,0,0,0,,,,
chr21,737,147401,147600,0,0,0,0,0,0,0,0,0,,,,
chr21,738,147601,147800,0,0,0,0,0,0,0,0,0,,,,
chr21,739,147801,148000,0,0,0,0,0,0,0,0,0,,,,
chr21,740,148001,148200,0,0,0,0,0,0,0,0,0,,,,
chr21,741,148201,148400,0,0,0,0,0,0,0,0,0,,,,
chr21,742,148401,148600,0,0,0,0,0,0,0,0,0,,,,
chr21,743,148601,148800,0,0,0,0,0,0,0,0,0,,,,
chr21,744,148801,149000,0,0,0,0,0,0,0,0,0,,,,
chr21,745,149001,149200,0,0,0,0,0,0,0,0,0,,,,
chr21,746,149201,149400,0,0,0,0,0,0,0,0,0,,,,
chr21,747,149401,149600,0,0,0,0,0,0,0,0,0,,,,
chr21,748,149601,149800,0,0,0,0,0,0,0,0,0,,,,
chr21,749,149801,150000,0,0,0,0,0,0,0,0,0,,,,
chr21,750,150001,150200,0,0,0,0,0,0,0,0,0,,,,
chr21,751,150201,150400,0,0,0,0,0,0,0,0,0,,,,
chr21,752,150401,150600,0,0,0,0,0,0,0,0,0,,,,
chr21,753,150601,150800,0,0,0,0,0,0,0,0,0,,,,
chr21,754,150801,151000,0,0,0,0,0,0,0,0,0,,,,
chr21,755,151001,151200,0,0,0,0,0,0,0,0,0,,,,
chr21,756,151201,151400,0,0,0,0,0,0,0,0,0,,,,
chr21,757,151401,151600,0,0,0,0,0,0,0,0,0,,,,
chr21,758,151601,151800,0,0,0,0,0,0,0,0,0,,,,
chr21,759,151801,152000,0,0,0,0,0,0,0,0,0,,,,
chr21,760,152001,152200,0,0,0,0,0,0,0,0,0,,,,
chr21,761,152201,152400,0,0,0,0,0,0,0,0,0,,,,
chr21,762,152401,152600,0,0,0,0,0,0,0,0,0,,,,
chr21,763,152601,152800,0,0,0,0,0,0,0,0,0,,,,
chr21,764,152801,153000,0,0,0,0,0,0,0,0,0,,,,
chr21,765,153001,153200,0,0,0,0,0,0,0,0,0,,,,
chr21,766,153201,153400,0,0,0,0,0,0,0,0,0,,,,
chr21,767,153401,153600,0,0,0,0,0,0,0,0,0,,,,
chr21,768,153601,153800,0,0,0,0,0,0,0,0,0,,,,
chr21,769,153801,154000,0,0,0,0,0,0,0,0,0,,,,
chr21,770,154001,154200,0,0,0,0,0,0,0,0,0,,,,
chr21,771,154201,154400,0,0,0,0,0,0,0,0,0,,,,
chr21,772,154401,154600,0,0,0,0,0,0,0,0,0,,,,
chr21,773,154601,154800,0,0,0,0,0,0,0,0,0,,,,
chr21,774,154801,155000,0,0,0,0,0,0,0,0,0,,,,
chr21,775,155001,155200,0,0,0,0,0,0,0,0,0,,,,
chr21,776,155201,155400,0,0,0,0,0,0,0,0,0,,,,
chr21,777,155401,155600,0,0,0,0,0,0,0,0,0,,,,
chr21,778,155601,155800,0,0,0,0,0,0,0,0,0,,,,
chr21,779,155801,156000,0,0,0,0,0,0,0,0,0,,,,
chr21,780,156001,156200,0,0,0,0,0,0,0,0,0,,,,
chr21,781,156201,156400,0,0,0,0,0,0,0,0,0,,,,
chr21,782,156401,156600,0,0,0,0,0,0,0,0,0,,,,
chr21,783,156601,156800,0,0,0,0,0,0,0,0,0,,,,
chr21,784,156801,157000,0,0,0,0,0,0,0,0,0,,,,
chr21,785,157001,157200,0,0,0,0,0,0,0,0,0,,,,
chr21,786,157201,157400,0,0,0,0,0,0,0,0,0,,,,
chr21,787,157401,157600,0,0,0,0,0,0,0,0,0,,,,
chr21,788,157601,157800,0,0,0,0,0,0,0,0,0,,,,
chr21,789,157801,158000,0,0,0,0,0,0,0,0,0,,,,
chr21,790,158001,158200,0,0,0,0,0,0,0,0,0,,,,
chr21,791,158201,158400,0,0,0,0,0,0,0,0,0,,,,
chr21,792,158401,158600,0,0,0,0,0,0,0,0,0,,,,
chr21,793,158601,158800,0,0,0,0,0,0,0,0,0,,,,
chr21,794,158801,159000,0,0,0,0,0,0,0,0,0,,,,
chr21,795,159001,159200,0,0,0,0,0,0,0,0,0,,,,
chr21,796,159201,159400,0,0,0,0,0,0,0,0,0,,,,
chr21,797,159401,159600,0,0,0,0,0,0,0,0,0,,,,
chr21,798,159601,159800,0,0,0,0,0,0,0,0,0,,,,
chr21,799,159801,160000,0,0,0,0,0,0,0,0,0,,,,
chr21,800,160001,160200,0,0,0,0,0,0,0,0,0,,,,
chr21,801,160201,160400,0,0,0,0,0,0,0,0,0,,,,
chr21,802,160401,160600,0,0,0,0,0,0,0,0,0,,,,
chr21,803,160601,160800,0,0,0,0,0,0,0,0,0,,,,
chr21,804,160801,161000,0,0,0,0,0,0,0,0,0,,,,
chr21,805,161001,161200,0,0,0,0,0,0,0,0,0,,,,
chr21,806,161201,161400,0,0,0,0,0,0,0,0,0,,,,
chr21,807,161401,161600,0,0,0,0,0,0,0,0,0,,,,
chr21,808,161601,161800,0,0,0,0,0,0,0,0,0,,,,
chr21,809,161801,162000,0,0,0,0,0,0,0,0,0,,,,
chr21,810,162001,162200,0,0,0,0,0,0,0,0,0,,,,
chr21,811,162201,162400,0,0,0,0,0,0,0,0,0,,,,
chr21,812,162401,162600,0,0,0,0,0,0,0,0,0,,,,
